wave/AA   f_lambda/F_Ha
      1559.09   0.00308890
      1560.42   0.00308415
      1562.03   0.00307890
      1563.64   0.00307366
      1565.25   0.00306840
      1566.86   0.00306213
      1568.48   0.00305688
      1569.83   0.00305216
      1571.45   0.00304694
      1573.08   0.00304173
      1574.71   0.00303545
      1576.34   0.00303026
      1577.71   0.00302555
      1579.35   0.00302035
      1580.99   0.00301412
      1582.64   0.00300893
      1584.01   0.00300426
      1585.67   0.00299804
      1587.32   0.00299285
      1588.98   0.00298666
      1590.37   0.00298199
      1592.04   0.00297579
      1593.71   0.00297065
      1595.10   0.00296598
      1596.78   0.00295981
      1598.46   0.00295467
      1600.14   0.00294850
      1601.55   0.00294286
      1603.24   0.00293772
      1604.93   0.00293156
      1606.34   0.00292695
      1608.04   0.00292081
      1609.75   0.00291469
      1611.17   0.00291008
      1612.88   0.00290398
      1614.59   0.00289886
      1616.03   0.00289329
      1617.75   0.00288717
      1619.47   0.00288208
      1620.91   0.00287651
      1622.64   0.00287043
      1624.09   0.00286486
      1625.82   0.00285978
      1627.57   0.00285371
      1629.02   0.00284818
      1630.77   0.00284210
      1632.23   0.00283756
      1633.98   0.00283154
      1635.74   0.00282550
      1637.21   0.00281997
      1638.98   0.00281394
      1640.45   0.00319405
      1642.23   0.00280343
      1643.71   0.00279792
      1645.49   0.00279193
      1646.97   0.00278644
      1648.76   0.00278045
      1650.55   0.00277445
      1652.05   0.00276899
      1653.85   0.00276302
      1655.35   0.00275756
      1657.15   0.00275158
      1658.66   0.00274615
      1660.47   0.00274020
      1661.99   0.00273477
      1663.81   0.00272884
      1665.33   0.00272340
      1666.85   0.00271798
      1668.68   0.00271206
      1670.21   0.00270666
      1672.05   0.00270075
      1673.58   0.00269535
      1675.43   0.00268946
      1676.97   0.00268408
      1678.82   0.00267819
      1680.37   0.00267281
      1681.92   0.00266648
      1683.78   0.00266063
      1685.34   0.00265526
      1687.21   0.00264941
      1688.77   0.00264406
      1690.34   0.00263873
      1692.22   0.00263289
      1693.79   0.00262756
      1695.68   0.00262078
      1697.26   0.00261547
      1698.84   0.00261014
      1700.75   0.00260435
      1702.33   0.00259905
      1703.93   0.00259376
      1705.84   0.00258702
      1707.44   0.00258173
      1709.04   0.00257645
      1710.96   0.00257069
      1712.57   0.00256543
      1714.18   0.00255922
      1716.11   0.00255347
      1717.73   0.00254823
      1719.35   0.00254298
      1721.30   0.00253726
      1722.93   0.00253108
      1724.56   0.00252586
      1726.52   0.00252014
      1728.15   0.00251492
      1729.79   0.00250876
      1731.43   0.00250357
      1733.41   0.00249788
      1735.06   0.00249269
      1736.71   0.00248750
      1738.37   0.00248139
      1740.36   0.00247573
      1742.02   0.00247056
      1743.69   0.00246540
      1745.36   0.00245930
      1747.36   0.00245367
      1749.04   0.00244853
      1750.72   0.00244339
      1752.40   0.00243732
      1754.09   0.00243219
      1756.12   0.00242658
      1757.81   0.00242147
      1759.51   0.00241542
      1761.21   0.00241031
      1762.91   0.00240521
      1764.61   0.00240012
      1766.67   0.00239364
      1768.38   0.00238856
      1770.10   0.00238346
      1771.82   0.00237746
      1773.54   0.00237239
      1775.27   0.00236734
      1777.00   0.00236229
      1779.08   0.00235584
      1780.82   0.00235080
      1782.56   0.00234577
      1784.30   0.00234073
      1786.05   0.00233479
      1787.80   0.00232977
      1789.56   0.00232474
      1791.31   0.00231973
      1793.08   0.00231382
      1794.84   0.00230881
      1796.96   0.00230336
      1798.74   0.00229837
      1800.51   0.00229339
      1802.29   0.00228751
      1804.08   0.00228254
      1805.86   0.00227757
      1807.65   0.00227259
      1809.45   0.00226673
      1811.25   0.00226178
      1813.05   0.00225684
      1814.85   0.00225191
      1816.66   0.00224697
      1818.47   0.00224113
      1820.29   0.00223622
      1822.11   0.00223131
      1823.93   0.00222640
      1825.76   0.00222148
      1827.59   0.00221658
      1829.42   0.00221079
      1831.26   0.00220590
      1833.10   0.00220102
      1834.94   0.00219614
      1836.79   0.00219126
      1838.64   0.00218640
      1840.50   0.00218153
      1842.36   0.00217578
      1844.22   0.00217094
      1846.09   0.00216610
      1847.96   0.00216125
      1849.84   0.00215642
      1851.34   0.00215203
      1853.22   0.00214633
      1855.11   0.00214150
      1857.00   0.00213669
      1858.89   0.00213188
      1860.79   0.00212707
      1862.69   0.00212140
      1864.59   0.00211661
      1866.50   0.00211182
      1868.42   0.00210704
      1869.95   0.00210270
      1871.87   0.00209794
      1873.79   0.00209229
      1875.72   0.00208753
      1877.65   0.00208279
      1879.59   0.00207804
      1881.53   0.00207330
      1883.08   0.00206899
      1885.03   0.00206425
      1886.98   0.00205865
      1888.93   0.00205394
      1890.89   0.00204922
      1892.86   0.00204451
      1894.43   0.00204024
      1896.40   0.00203553
      1898.38   0.00203083
      1900.35   0.00202615
      1902.34   0.00202147
      1903.93   0.00201722
      1905.92   0.00201254
      1907.91   0.00261496
      1909.91   0.00239985
      1911.91   0.00199854
      1913.52   0.00199345
      1915.53   0.00198882
      1917.54   0.00198418
      1919.56   0.00197953
      1921.18   0.00197533
      1923.21   0.00197070
      1925.24   0.00196608
      1927.27   0.00196231
      1928.90   0.00195812
      1930.95   0.00195350
      1932.99   0.00194891
      1934.64   0.00194473
      1936.69   0.00194013
      1938.75   0.00193555
      1940.81   0.00193098
      1942.47   0.00192681
      1944.54   0.00192225
      1946.62   0.00191768
      1948.28   0.00191436
      1950.36   0.00190981
      1952.45   0.00190527
      1954.13   0.00190113
      1956.22   0.00189659
      1958.32   0.00189206
      1960.01   0.00188793
      1962.12   0.00188423
      1964.23   0.00187972
      1965.93   0.00187562
      1968.05   0.00187111
      1969.75   0.00186700
      1971.88   0.00186251
      1974.01   0.00185802
      1975.73   0.00185393
      1977.87   0.00185027
      1980.02   0.00184579
      1981.74   0.00184172
      1983.90   0.00183725
      1985.62   0.00183319
      1987.79   0.00182955
      1989.52   0.00182549
      1991.70   0.00182105
      1993.88   0.00181661
      1995.62   0.00181338
      1997.81   0.00180895
      1999.56   0.00180492
      2001.76   0.00180049
      2003.52   0.00179728
      2005.72   0.00179287
      2007.93   0.00178846
      2009.70   0.00178526
      2011.92   0.00178086
      2013.70   0.00177686
      2015.92   0.00177327
      2017.71   0.00176929
      2019.94   0.00176491
      2021.73   0.00176172
      2023.98   0.00175736
      2025.78   0.00175419
      2028.03   0.00174982
      2029.84   0.00174586
      2032.10   0.00174230
      2033.91   0.00173834
      2036.18   0.00173480
      2038.01   0.00173086
      2040.29   0.00172732
      2042.11   0.00172338
      2044.40   0.00171986
      2046.24   0.00171592
      2048.08   0.00171279
      2050.38   0.00170927
      2052.23   0.00170536
      2054.54   0.00170105
      2056.40   0.00169793
      2058.72   0.00169364
      2060.58   0.00169053
      2062.44   0.00168663
      2064.78   0.00168314
      2066.65   0.00168004
      2069.00   0.00167576
      2070.88   0.00167268
      2073.23   0.00166920
      2075.12   0.00166532
      2077.01   0.00166223
      2079.38   0.00165878
      2081.28   0.00165490
      2083.18   0.00165183
      2085.56   0.00164838
      2087.47   0.00164531
      2089.87   0.00164108
      2091.79   0.00163801
      2093.71   0.00163495
      2096.11   0.00163152
      2098.04   0.00162769
      2099.98   0.00162464
      2102.40   0.00162122
      2104.34   0.00161818
      2106.28   0.00161513
      2108.72   0.00161095
      2110.67   0.00160791
      2112.63   0.00160487
      2115.08   0.00160146
      2117.05   0.00159844
      2119.01   0.00159543
      2121.48   0.00159203
      2123.46   0.00158901
      2125.44   0.00158600
      2127.42   0.00158299
      2129.91   0.00157960
      2131.90   0.00157659
      2133.90   0.00157359
      2135.90   0.00157059
      2138.40   0.00156723
      2140.41   0.00156423
      2142.42   0.00156201
      2144.94   0.00155788
      2146.96   0.00155490
      2148.99   0.00155268
      2151.01   0.00154970
      2153.05   0.00154672
      2155.59   0.00154338
      2157.63   0.00154041
      2159.68   0.00153820
      2161.73   0.00153523
      2164.29   0.00153190
      2166.35   0.00152894
      2168.41   0.00152674
      2170.48   0.00152378
      2172.55   0.00152083
      2175.14   0.00151826
      2177.22   0.00151532
      2179.30   0.00151312
      2181.38   0.00151018
      2183.47   0.00150725
      2186.09   0.00150469
      2188.19   0.00150176
      2190.29   0.00149957
      2192.40   0.00149664
      2194.51   0.00149446
      2196.63   0.00149154
      2198.75   0.00148936
      2201.40   0.00148608
      2203.53   0.00148390
      2205.66   0.00148099
      2207.80   0.00147882
      2209.94   0.00147591
      2212.08   0.00147375
      2214.23   0.00147084
      2216.39   0.00146867
      2219.08   0.00146615
      2221.25   0.00146326
      2223.41   0.00146110
      2225.59   0.00145893
      2227.76   0.00145605
      2229.94   0.00145389
      2232.13   0.00145174
      2234.31   0.00144958
      2236.51   0.00144671
      2238.70   0.00144456
      2240.90   0.00144242
      2243.66   0.00143991
      2245.87   0.00143777
      2248.09   0.00143563
      2250.31   0.00143349
      2252.53   0.00143135
      2254.76   0.00142849
      2256.99   0.00142636
      2259.23   0.00142422
      2261.47   0.00142209
      2263.72   0.00142067
      2265.97   0.00141855
      2268.23   0.00141641
      2270.49   0.00141428
      2272.75   0.00141216
      2275.02   0.00141004
      2277.29   0.00140791
      2279.57   0.00140578
      2281.85   0.00140438
      2284.14   0.00140226
      2286.43   0.00140014
      2288.73   0.00139803
      2291.03   0.00139662
      2293.33   0.00139451
      2295.64   0.00139239
      2297.96   0.00139098
      2300.28   0.00138888
      2302.60   0.00138676
      2304.93   0.00138536
      2307.26   0.00138326
      2309.60   0.00138186
      2311.95   0.00137975
      2314.29   0.00137836
      2316.06   0.00137660
      2318.41   0.00137520
      2320.77   0.00137310
      2323.14   0.00137170
      2325.51   0.00137101
      2327.89   0.00137240
      2330.27   0.00136681
      2332.65   0.00136471
      2335.04   0.00136331
      2337.44   0.00136192
      2339.84   0.00135982
      2342.24   0.00135843
      2344.05   0.00135738
      2346.46   0.00135599
      2348.88   0.00135458
      2351.30   0.00135250
      2353.73   0.00135110
      2356.16   0.00134970
      2358.60   0.00134831
      2361.05   0.00134692
      2362.88   0.00134587
      2365.33   0.00134447
      2367.79   0.00134308
      2370.25   0.00134169
      2372.72   0.00134029
      2375.20   0.00133889
      2377.05   0.00133785
      2379.54   0.00133645
      2382.02   0.00133506
      2384.51   0.00133434
      2387.01   0.00133295
      2389.51   0.00133156
      2391.40   0.00133050
      2393.91   0.00132911
      2396.42   0.00132839
      2398.95   0.00132699
      2401.48   0.00132559
      2403.37   0.00132523
      2405.91   0.00132383
      2408.45   0.00132311
      2411.00   0.00132171
      2413.56   0.00132099
      2415.47   0.00131995
      2418.04   0.00131921
      2420.61   0.00131781
      2423.18   0.00131713
      2425.11   0.00131604
      2427.70   0.00131532
      2430.29   0.00131458
      2432.88   0.00131318
      2434.83   0.00131280
      2437.43   0.00131206
      2440.04   0.00131066
      2442.66   0.00130992
      2444.62   0.00130954
      2447.25   0.00130880
      2449.88   0.00130739
      2452.52   0.00130666
      2454.50   0.00130627
      2457.14   0.00130552
      2459.79   0.00130478
      2461.79   0.00130439
      2464.45   0.00130363
      2467.12   0.00130289
      2469.12   0.00130249
      2471.80   0.00130174
      2474.48   0.00130099
      2477.17   0.00130023
      2479.19   0.00129983
      2481.89   0.00129907
      2484.60   0.00129832
      2486.63   0.00129791
      2489.35   0.00129780
      2492.07   0.00129704
      2494.12   0.00129663
      2496.85   0.00129587
      2498.90   0.00129611
      2501.65   0.00129533
      2504.40   0.00129457
      2506.46   0.00129480
      2509.22   0.00129402
      2511.99   0.00129390
      2514.06   0.00129348
      2516.84   0.00129334
      2519.62   0.00129257
      2521.72   0.00129279
      2524.51   0.00129200
      2526.61   0.00129222
      2529.41   0.00129207
      2532.22   0.00129193
      2534.33   0.00129150
      2537.16   0.00129134
      2539.28   0.00129155
      2542.11   0.00129140
      2544.95   0.00129124
      2547.08   0.00129080
      2549.93   0.00129063
      2552.07   0.00129082
      2554.93   0.00129066
      2557.08   0.00129085
      2559.96   0.00129068
      2562.83   0.00129049
      2565.00   0.00129132
      2567.89   0.00129114
      2570.06   0.00129131
      2572.96   0.00129113
      2575.14   0.00129130
      2578.05   0.00129173
      2580.24   0.00129190
      2583.17   0.00129171
      2585.37   0.00129250
      2588.30   0.00129230
      2590.51   0.00129308
      2593.46   0.00129287
      2595.67   0.00129302
      2598.63   0.00129343
      2600.86   0.00129421
      2603.83   0.00123198
      2606.06   0.00123217
      2609.04   0.00123201
      2611.29   0.00123283
      2614.28   0.00123266
      2616.53   0.00123285
      2619.54   0.00123268
      2621.80   0.00123348
      2624.82   0.00123331
      2627.09   0.00123348
      2630.12   0.00123392
      2632.40   0.00123409
      2635.44   0.00123452
      2637.73   0.00123469
      2640.79   0.00123449
      2643.08   0.00123527
      2646.15   0.00123568
      2648.46   0.00123585
